cell_site,calling,called,startdate,enddate,duration
7724,3780294829,3920801189,1672536545,1672538522,1977
7932,3344364444,3736790081,1672644443,1672645789,1346
7584,3880310724,3629547065,1672686309,1672688123,1814
7565,3285400528,3770553384,1672629754,1672630319,565
7741,3519428855,3618045231,1672625951,1672627880,1929
7522,3756453423,3418728074,1672565645,1672568926,3281
7955,3792768129,3200691026,1672541811,1672542446,635
7525,3716746253,3774010081,1672611639,1672614574,2935
7906,3701184889,3828365570,1672535950,1672538201,2251
7655,3628819436,3828432634,1672564604,1672567604,3000
7768,3716746253,3534010629,1672542469,1672542844,375
7654,3912536808,3501184421,1672580809,1672581191,382
7759,3774010081,3738274418,1672692297,1672693687,1390
7904,3480687894,3685818092,1672592423,1672593984,1561
7698,3792902982,3519700826,1672622898,1672626348,3450
7507,3206603608,3483949762,1672624594,1672625397,803
7794,3494290908,3880285638,1672615809,1672618726,2917
7763,3426325549,3737051610,1672581594,1672583421,1827
7499,3714197325,3714504419,1672568072,1672571001,2929
7816,3288764520,3389115045,1672628785,1672629346,561
7877,3311871871,3501364586,1672606976,1672610013,3037
7763,3389115045,3639847263,1672578848,1672582372,3524
7513,3416265063,3277605882,1672701169,1672702359,1190
7622,3902278226,3851190615,1672652095,1672655462,3367
7497,3755943611,3774298222,1672556686,1672559956,3270
7745,3344364444,3446948848,1672702143,1672703436,1293
7893,3666506258,3760492950,1672638752,1672639761,1009
7655,3734737881,3715974031,1672587808,1672588433,625
7977,3756966035,3833889105,1672667613,1672668945,1332
7831,3446948848,3774338212,1672612518,1672616021,3503
7962,3516960534,3280964728,1672652368,1672654730,2362
7822,3607178184,3512683609,1672625737,1672626794,1057
7706,3238712269,3500729955,1672593000,1672593781,781
7874,3514719601,3516011407,1672563313,1672563984,671
7707,3369998498,3512142794,1672653367,1672656181,2814
7952,3757602960,3713786889,1672534856,1672536615,1759
7809,3509933351,3396285984,1672579389,1672581239,1850
7581,3713808837,3757161914,1672591028,1672593770,2742
7773,3534424200,3249401741,1672630939,1672631687,748
7553,3518014636,3401627165,1672668783,1672670492,1709
7612,3227457126,3334033993,1672659415,1672660163,748
7929,3716197887,3384240055,1672582598,1672583508,910
7776,3713808837,3501927421,1672618788,1672620047,1259
7876,3882242815,3837094550,1672589052,1672590689,1637
7727,3883312122,3415443558,1672616901,1672617133,232
7850,3880310724,3505203158,1672541114,1672543371,2257
7885,3777717988,3853018906,1672658774,1672659842,1068
7564,3802367797,3617055293,1672554480,1672556850,2370
7869,3400804807,3780813786,1672576702,1672580129,3427
7600,3505292701,3448855696,1672582573,1672584780,2207
7791,3417061462,3518360734,1672607100,1672610158,3058
7828,3505201246,3500374658,1672673759,1672676690,2931
7654,3972709319,3667680268,1672674572,1672676006,1434
7596,3615046771,3777790718,1672694738,1672696154,1416
7665,3365830990,3509773875,1672606679,1672608968,2289
7665,3613683164,3783245561,1672622838,1672625100,2262
7821,3805292782,3301107849,1672531719,1672534975,3256
7699,3510771358,3827626797,1672626045,1672628641,2596
7859,3513454145,3417587765,1672611898,1672614199,2301
7795,3244173074,3417061462,1672606382,1672609660,3278
7968,3715339701,3307512479,1672602352,1672604705,2353
7721,3315583351,3311603601,1672550592,1672551283,691
7867,3316222192,3777776687,1672580278,1672581137,859
7605,3757562897,3792789881,1672589388,1672591799,2411
7890,3714821932,3430074045,1672627578,1672629521,1943
7718,3978115672,3249791738,1672673326,1672676740,3414
7718,3344019610,3518163778,1672625048,1672625864,816
7750,3626156564,3913251733,1672700315,1672703812,3497
7912,3416427576,3606186086,1672663063,1672664900,1837
7524,3533371364,3512349371,1672612586,1672615071,2485
7660,3291227780,3432689543,1672574339,1672577798,3459
7644,3291227780,3433804879,1672678464,1672681121,2657
7587,3297463265,3736592744,1672629536,1672632993,3457
7728,3791115967,3776338577,1672536200,1672537329,1129
7507,3311152102,3420432297,1672642255,1672644713,2458
7541,3201432789,3513956646,1672590830,1672591645,815
7504,3311718847,3774298222,1672635125,1672635428,303
7588,3716900301,3937224533,1672686924,1672689861,2937
7713,3534553510,3346327502,1672542649,1672544375,1726
7738,3733891182,3392121505,1672612178,1672612735,557
7898,3400804807,3883085535,1672587144,1672590492,3348
7944,3732481297,3716273414,1672677896,1672678425,529
7505,3777936328,3703871468,1672608366,1672609824,1458
7878,3378092448,3608633356,1672615338,1672617136,1798
7712,3773429448,3377766165,1672603975,1672606616,2641
7555,3319752091,3770553384,1672617266,1672619407,2141
7567,3516465662,3776948966,1672545304,1672547576,2272
7693,3779528381,3756462516,1672589240,1672591252,2012
7908,3826759140,3501692334,1672568327,1672570157,1830
7602,3392121505,3516716179,1672559535,1672562386,2851
7654,3777717988,3703789494,1672540399,1672541985,1586
7810,3313564074,3793286136,1672558034,1672561437,3403
7749,3277669002,3534492426,1672567978,1672568358,380
7906,3734737881,3703223015,1672672735,1672673982,1247
7572,3509634629,3930797455,1672687677,1672691111,3434
7895,3701111745,3760509236,1672568353,1672568970,617
7586,3222521619,3429856982,1672573001,1672574566,1565
7953,3716900301,3509453566,1672577458,1672579683,2225
7620,3513201436,3972364603,1672595139,1672595654,515
7799,3817316561,3774050956,1672578500,1672579192,692
7686,3505962865,3519803045,1672630074,1672630903,829
7733,3773598056,3505135325,1672617711,1672618064,353
7741,3367902229,3311274543,1672652068,1672655610,3542
7526,3533371364,3517459919,1672687068,1672690072,3004
7657,3511125626,3774010081,1672669278,1672671168,1890
7522,3280599164,3773429448,1672608644,1672609719,1075
7619,3480687894,3883085535,1672572352,1672573535,1183
7529,3509933351,3501955238,1672684802,1672687756,2954
7949,3973560347,3939952128,1672556559,1672557434,875
7746,3298433163,3936227020,1672590310,1672590982,672
7650,3475251781,3518360734,1672579566,1672580794,1228
7780,3505477652,3221899927,1672592670,1672593818,1148
7868,3388637594,3357483218,1672568080,1672568902,822
7847,3438645253,3774050956,1672650796,1672650942,146
7658,3791957752,3757812939,1672559258,1672562413,3155
7869,3701967560,3405494240,1672644685,1672647624,2939
7695,3629547065,3511271692,1672641738,1672643697,1959
7960,3668005723,3512683609,1672679880,1672679968,88
7939,3826633236,3776800213,1672592916,1672593856,940
7642,3901990690,3386707783,1672555669,1672556127,458
7747,3342131135,3774268456,1672548609,1672551949,3340
7948,3373384732,3514838220,1672578372,1672578813,441
7910,3703889596,3304056063,1672545359,1672548597,3238
7974,3513599775,3756453423,1672679742,1672683314,3572
7850,3236102733,3351554343,1672559345,1672561186,1841
7965,3485823740,3774339795,1672679001,1672681450,2449
7603,3898995675,3800886801,1672644992,1672647577,2585
7767,3511163800,3760267716,1672590000,1672591683,1683
7719,3534729133,3519803045,1672592989,1672593567,578
7526,3859525941,3519428855,1672700833,1672703244,2411
7659,3224058172,3931941795,1672570056,1672572348,2292
7925,3510244400,3505530961,1672670899,1672673785,2886
7977,3660493209,3303751772,1672686475,1672688091,1616
7551,3534729133,3501364586,1672618320,1672620059,1739
7656,3817316561,3513599775,1672539252,1672542337,3085
7820,3817316561,3738274418,1672700399,1672703678,3279
7833,3313541986,3807987001,1672562307,1672563908,1601
7949,3511435497,3510857360,1672650518,1672651369,851
7733,3791957752,3975287541,1672650932,1672653664,2732
7832,3513956646,3890149705,1672686415,1672688538,2123
7657,3505173328,3391915121,1672643319,1672644717,1398
7614,3311648200,3780609808,1672537787,1672539810,2023
7910,3772544062,3779976989,1672667104,1672669303,2199
7792,3520165601,3365614305,1672559057,1672561017,1960
7606,3902278226,3287105466,1672623388,1672625007,1619
7740,3792768129,3517077106,1672629743,1672630798,1055
7547,3465202715,3285400528,1672544139,1672547466,3327
7551,3509630174,3520751702,1672632937,1672635111,2174
7749,3509634629,3857349323,1672550553,1672553020,2467
7539,3222521619,3791657947,1672608905,1672611855,2950
7551,3792253549,3533025282,1672616637,1672619983,3346
7542,3516065852,3505599848,1672674965,1672675735,770
7712,3379589402,3701178711,1672678022,1672679366,1344
7684,3783083229,3737051610,1672591979,1672595174,3195
7755,3465202715,3505347134,1672600008,1672602699,2691
7839,3883042241,3853018906,1672600504,1672603206,2702
7785,3415443558,3711569060,1672568634,1672570351,1717
7508,3516514391,3793389510,1672654366,1672654549,183
7663,3701967560,3519428855,1672610383,1672610642,259
7886,3312664885,3783779671,1672603377,1672604049,672
7976,3792253549,3833889105,1672640796,1672644127,3331
7687,3271938399,3514283243,1672644920,1672645801,881
7648,3618873142,3791115967,1672630205,1672633489,3284
7516,3427283336,3734828619,1672625518,1672628967,3449
7607,3770635361,3517963492,1672586207,1672586298,91
7568,3859663348,3501483568,1672677553,1672680919,3366
7512,3512969370,3836573197,1672562304,1672563365,1061
7485,3601879040,3516258476,1672695709,1672698928,3219
7658,3313541986,3389115045,1672628893,1672630551,1658
7913,3701967560,3512720680,1672562386,1672562991,605
7970,3311761694,3511170269,1672621683,1672622743,1060
7853,3805292782,3475795792,1672558378,1672561034,2656
7500,3276993580,3360506772,1672683944,1672687470,3526
7668,3793959750,3715981584,1672635833,1672637754,1921
7510,3409474775,3534702203,1672623220,1672623948,728
7592,3703789494,3607748895,1672544955,1672548520,3565
7928,3774066725,3518163778,1672613591,1672614088,497
7587,3206593906,3232962003,1672654196,1672656241,2045
7812,3229665776,3716488385,1672561494,1672562026,532
7927,3756528686,3600647945,1672612912,1672615282,2370
7929,3319752091,3774066725,1672689499,1672692603,3104
7511,3428006164,3793871337,1672618319,1672620816,2497
7936,3533137446,3772544062,1672663884,1672667295,3411
7581,3899371911,3793389510,1672568894,1672571205,2311
7729,3510173870,3777120536,1672565612,1672568977,3365
7630,3930797455,3855602893,1672699493,1672700457,964
7749,3249247700,3774045700,1672587099,1672587465,366
7577,3792032359,3703441914,1672688879,1672689900,1021
7919,3913251733,3533242305,1672566604,1672569290,2686
7592,3249401741,3500374658,1672692333,1672694193,1860
7525,3833889105,3451432842,1672630870,1672632715,1845
7896,3501198706,3378092448,1672638376,1672638739,363
7912,3519654779,3518360734,1672663920,1672666800,2880
7910,3519803045,3400918687,1672551035,1672551382,347
7699,3828365570,3773814927,1672596079,1672598891,2812
7516,3296471982,3394330287,1672539016,1672541655,2639
7498,3533242305,3910886626,1672687650,1672688913,1263
7608,3511312803,3511350608,1672664073,1672666126,2053
7881,3757602960,3472130842,1672547544,1672550627,3083
7853,3520183192,3534424200,1672633323,1672634817,1494
7673,3516629436,3501692334,1672540338,1672542993,2655
7760,3801089989,3517077106,1672532560,1672533670,1110
7953,3806545488,3777936328,1672691203,1672691460,257
7501,3757403279,3533280269,1672604185,1672605213,1028
7662,3510247121,3783126683,1672575452,1672578938,3486
7878,3607748895,3206593906,1672616525,1672617033,508
7632,3903307060,3715492942,1672546190,1672547362,1172
7749,3201432789,3483949762,1672565234,1672568786,3552
7674,3416265063,3909331423,1672569390,1672570347,957
7719,3388286531,3517255726,1672632411,1672633419,1008
7853,3793848402,3791997875,1672681298,1672681843,545
7539,3777936328,3804870229,1672695452,1672695804,352
7736,3774298222,3828624701,1672667104,1672668724,1620
7726,3701178711,3519700826,1672610728,1672613012,2284
7484,3703275621,3780609808,1672638641,1672639688,1047
7970,3367029997,3972709319,1672642321,1672643699,1378
7622,3773755137,3235635976,1672682114,1672684486,2372
7560,3365278081,3505791599,1672626870,1672627001,131
7591,3791942683,3925620998,1672689876,1672693313,3437
7805,3777983879,3808324264,1672677643,1672679822,2179
7955,3703441914,3791553060,1672618247,1672621195,2948
7613,3314245084,3735733948,1672611435,1672612156,721
7948,3515723720,3505649239,1672698323,1672699061,738
7854,3801089989,3772758337,1672636048,1672638219,2171
7607,3200198928,3415546117,1672587751,1672590849,3098
7788,3857349323,3800886801,1672672792,1672673242,450
7754,3606987130,3774005526,1672546221,1672546971,750
7483,3424922204,3668005723,1672636573,1672639746,3173
7831,3517864478,3760183458,1672588617,1672592068,3451
7835,3206593906,3512683609,1672689361,1672691618,2257
7968,3511435497,3791594391,1672699186,1672700125,939
7536,3511312803,3201432789,1672625229,1672628547,3318
7593,3777790718,3791874383,1672677772,1672681305,3533
7588,3931941795,3297463265,1672628340,1672630146,1806
7838,3314836094,3918247820,1672546465,1672546680,215
7586,3617734118,3716488385,1672677513,1672680683,3170
7779,3476232529,3276640712,1672589579,1672592908,3329
7523,3296471982,3505203158,1672562519,1672566009,3490
7642,3318697153,3714504419,1672597828,1672599401,1573
7751,3396285984,3760509236,1672585929,1672589071,3142
7520,3818255890,3711571712,1672617023,1672618472,1449
7714,3815508790,3926700506,1672700225,1672701745,1520
7931,3780294829,3339907603,1672610916,1672612615,1699
7944,3385763781,3976390453,1672566998,1672569691,2693
7832,3730517636,3201324715,1672600760,1672602371,1611
7743,3534488837,3365830990,1672550096,1672552784,2688
7830,3337544549,3714962248,1672539203,1672540212,1009
7634,3496051529,3313564074,1672664535,1672666755,2220
7940,3629935998,3859525941,1672655186,1672656063,877
7798,3760561634,3614238812,1672623400,1672624006,606
7640,3883085535,3760509236,1672548075,1672549992,1917
7502,3412980697,3485375593,1672650416,1672651242,826
7912,3773429448,3500658339,1672656343,1672659196,2853
7538,3379256399,3472130842,1672648388,1672651929,3541
7933,3783083229,3837094550,1672542695,1672542777,82
7546,3311845971,3303751772,1672541079,1672541460,381
7922,3231056870,3682061100,1672596637,1672598834,2197
7817,3910886626,3783509527,1672658712,1672659907,1195
7574,3836573197,3485375593,1672592377,1672594996,2619
7847,3500066230,3384951177,1672593757,1672593827,70
7918,3359910781,3777936328,1672546368,1672547232,864
7777,3505599848,3911159965,1672566915,1672570163,3248
7876,3500658339,3483164654,1672589436,1672590752,1316
7724,3711504540,3910886626,1672588425,1672591824,3399
7737,3311415018,3520206212,1672703339,1672703677,338
7716,3600647945,3229665776,1672634185,1672635963,1778
7533,3710067113,3776800213,1672547622,1672550875,3253
7590,3399911573,3311871871,1672566956,1672569271,2315
7673,3899371911,3936227020,1672567613,1672569579,1966
7860,3510703546,3415546117,1672610023,1672612475,2452
7680,3910454786,3772578994,1672634007,1672634233,226
7891,3351008918,3416241005,1672537262,1672538699,1437
7761,3791334389,3509933351,1672589933,1672592210,2277
7728,3757161914,3497901842,1672557107,1672557950,843
7909,3314245084,3346795719,1672693836,1672696922,3086
7508,3624761861,3809916577,1672683208,1672686187,2979
7763,3772053179,3738502357,1672554496,1672557408,2912
7981,3793338102,3715998609,1672627780,1672630961,3181
7695,3780609808,3316222192,1672597312,1672600017,2705
